Date,Campaign ID,Campaign Name,Send Date,Send Time,Total Recipients,Open Rate,Click Rate,Unsubscribe Rate,Spam Complaints Rate,Total Opens,Unique Opens,Total Clicks,Unique Clicks,Total Unsubscribes,Bounces,Bounce Rate,Tags,Subject,Preview Text,List,Excluded List,Day of Week,Campaign Channel
N/A,01GY9PYABXNJBVARPHJTHGSGKE,20230421_EDM_MAA KIDS_Bricks DF_Ramadan D2C 20% Off_NB,2023-04-21,10:00 AM,36889,0.8525590604572948,0.0029564132469011906,0.002224090699503648,0.00037972280235428136,39063,31433,186,109,84,20,0.0005421670416655372,NB,Extra 20% Off for LEGO® Sets!🤩🛍️,Free Delivery🚛,20230421_EDM_MAA KIDS_Bricks DF_Ramadan D2C 20% Off_NB List,20230421_EDM_MAA KIDS_Bricks DF_Ramadan D2C 20% Off_EB List,Friday,Email
N/A,01GX7HN7A1WG01MN3AJB6ZAC6N,20230406_EDM_MAA KIDS_Bricks DF_BTS Pop-Up at LMP_EB,2023-04-06,12:00 PM,57,0.2631578947368421,0.0,0.0,0.0,22,15,0,0,0,0,0.0,EB,Let's come to LEGO BTS Dynamite Pop 🪩💜,"Psst, there's special gift from LEGO BTS 🛍️",20230406_EDM_MAA KIDS_Bricks DF_BTS Pop-Up at LMP_EB List,,Thursday,Email
N/A,01GXAB62EZNBM31GWM78BDB6AQ,20230406_EDM_MAA KIDS_Bricks DF_BTS Pop-Up at LMP_NB,2023-04-06,12:00 PM,50516,0.6531804499366286,0.0015050697084917617,0.0022378010139416983,0.00025744613434727505,41114,32983,348,76,118,20,0.00039591416580885263,NB,Let's come to LEGO BTS Dynamite Pop 🪩💜,"Psst, there's special gift from LEGO BTS 🛍️",20230406_EDM_MAA KIDS_Bricks DF_BTS Pop-Up at LMP_NB List,20230406_EDM_MAA KIDS_Bricks DF_BTS Pop-Up at LMP_EB List,Thursday,Email
N/A,01GX3A453GVP64HH814NTT0YWA,20230404_EDM_MAA KIDS_Bricks DF_4.4 Buy 2 Get 1 Free_EB,2023-04-04,11:00 AM,57,0.2631578947368421,0.10526315789473684,0.0,0.0,21,15,7,6,0,0,0.0,EB,LEGO® 4.4 Deals! Get 35% Off!🥳🛍️,Free Delivery!🚛✔️,20230404_EDM_MAA KIDS_Bricks DF_4.4 Buy 2 Get 1 Free_EB List,,Tuesday,Email
N/A,01GX51V9ENH4FE5KHJ4A12558F,20230404_EDM_MAA KIDS_Bricks DF_4.4 Buy 2 Get 1 Free_NB,2023-04-04,11:00 AM,56631,0.618894761110914,0.003972617316355124,0.0017202851771716383,0.0005852516582130316,43606,34897,688,224,102,245,0.004326252405926083,NB,LEGO® 4.4 Deals! Get 35% Off!🥳🛍️,Free Delivery!🚛✔️,20230404_EDM_MAA KIDS_Bricks DF_4.4 Buy 2 Get 1 Free_NB List,20230404_EDM_MAA KIDS_Bricks DF_4.4 Buy 2 Get 1 Free_EB List,Tuesday,Email
N/A,01GWKQB6AMXKQMVDQYCFJMPB56,20230330_EDM_MAA KIDS_Bricks DF_Launching Bricks x BTS_EB,2023-03-30,10:00 AM,9,0.4444444444444444,0.0,0.1111111111111111,0.0,9,4,0,0,1,0,0.0,EB,Calling ALL ARMY! LEGO BTS DYNAMITE IS HERE! 🕺🏻,Go Get Now! Limited stock🔥,20230330_EDM_MAA KIDS_Bricks DF_Launching Bricks x BTS_EB List,,Thursday,Email
N/A,01GWP4XWS7459HWWNPXA5SGJA6,20230330_EDM_MAA KIDS_Bricks DF_Launching Bricks x BTS_NB,2023-03-30,10:00 AM,89125,0.39948486799742433,0.002634197740443716,0.001990282737224141,0.00029268863782707955,40193,34122,937,225,176,3710,0.04162692847124825,NB,Calling ALL ARMY! LEGO BTS DYNAMITE IS HERE! 🕺🏻,Go Get Now! Limited stock🔥,20230330_EDM_MAA KIDS_Bricks DF_Launching Bricks x BTS_NB List,20230330_EDM_MAA KIDS_Bricks DF_Launching Bricks x BTS_EB List,Thursday,Email
N/A,01GW6CCN663BG68M1JD3FEB4H8,20230323_EDM_MAA KIDS_Bricks DF_Grand Launching of Bricks Active_NB,2023-03-23,03:00 PM,95102,0.4001050878154032,0.0017216514438395062,0.0025042202819483728,0.0007713892832787398,43244,35789,231,154,241,5653,0.0594414418203613,NB,ENJOY OUR GRAND LAUNCHING DEALS!😍🔥,Disc up to 30% + Extra 20% Off! Enjoy 100k voucher🤑🛍️,20230323_EDM_MAA KIDS_Bricks DF_Grand Launching of Bricks Active_NB List,,Thursday,Email
N/A,01GVZ70QEZBGPJPWN4SJNXBV29,20230322_EDM_MAA KIDS_Bricks DF_Warm Up Day 9_NB,2023-03-22,10:30 AM,34852,0.37859585596459466,0.0018679771244647528,0.0022415725493577033,0.00028738109607150044,15978,13174,98,65,80,55,0.0015781016871341674,NB,Get Exclusive Items ONLY at BRICKSACTIVE.ID!🔥,Get Your LEGO Exclusive Sets Now!😍,"20230322_EDM_MAA KIDS_Bricks DF_Warm Up Day 9_NB List, 20230313_WL Insignia",,Wednesday,Email
N/A,01GVZ67SDAR6538H9789CS8WH1,20230321_EDM_MAA KIDS_Bricks DF_Warm Up Day 8_NB,2023-03-21,10:30 AM,25017,0.3878951831065531,0.001534299672951912,0.0018573101304154723,0.0004845156861953406,11580,9607,52,38,47,250,0.009993204620857817,NB,Get Exclusive Items ONLY at BRICKSACTIVE.ID!🔥,Get Your LEGO Exclusive Sets Now!😍,"20230321_EDM_MAA KIDS_Bricks DF_Warm Up Day 8_NB List, 20230313_WL Insignia",,Tuesday,Email
N/A,01GVQ1NJGGN7N0AJNT2EQH4SE2,20230320_EDM_MAA KIDS_Bricks DF_Warm Up Day 7_NB,2023-03-20,10:30 AM,18505,0.3736881964730066,0.002109704641350211,0.002217894622957914,0.0004327599264308125,8413,6908,59,39,44,19,0.001026749527154823,NB,Get Exclusive Items ONLY at BRICKSACTIVE.ID!🔥,Get Your LEGO Exclusive Sets Now!😍,"20230320_EDM_MAA KIDS_Bricks DF_Warm Up Day 7_NB Rev List, 20230313_WL Bricks (MAA and Insignia)",,Monday,Email
N/A,01GVD4B1VKN8RQBH7NN5JNXHFC,20230319_EDM_MAA KIDS_Bricks DF_Warm Up Day 6_NB,2023-03-19,10:30 AM,6979,0.38319231320808833,0.004015488312060806,0.001720923562311774,0.0001434102968593145,3303,2672,37,28,13,6,0.0008597220232124946,NB,LEGO Certified Store is now ONLINE! ✨,Find LEGO exclusive items here 🔥🔥🔥,"20230313_WL Insignia, 20230319_EDM_MAA KIDS_Bricks DF_Warm Up Day 6_NB Rev List",,Sunday,Email
N/A,01GVD499ATH522DYA42DBA7EDC,20230318_EDM_MAA KIDS_Bricks DF_Warm Up Day 5_NB,2023-03-18,10:30 AM,4519,0.33407177669472754,0.003544528134692069,0.000664599025254763,0.00022153300841825432,1833,1508,22,16,3,5,0.0011064394777605664,NB,LEGO Certified Store is now ONLINE! ✨,Find LEGO exclusive items here 🔥🔥🔥," 20230318_EDM_MAA KIDS_Bricks DF_Warm Up Day 5_NB Rev List, 20230313_WL Insignia",,Saturday,Email
N/A,01GVD47JJBQ75ABCWJGYDZQRFW,20230317_EDM_MAA KIDS_Bricks DF_Warm Up Day 4_NB,2023-03-17,10:30 AM,2340,0.03603202846975089,0.0013345195729537367,0.003113879003558719,0.00400355871886121,115,81,3,3,7,92,0.039316239316239315,NB,LEGO Certified Store is now ONLINE! ✨,Find LEGO exclusive items here 🔥🔥🔥,"20230317_EDM_MAA KIDS_Bricks DF_Warm Up Day 4_NB List, 20230313_WL Insignia",,Friday,Email
N/A,01GVD35FF211S8AP5X9Q9JTWXQ,20230316_EDM_MAA KIDS_Bricks DF_Warm Up Day 3_NB,2023-03-16,10:30 AM,1893,0.0321701199563795,0.003271537622682661,0.0016357688113413304,0.0010905125408942203,81,59,8,6,3,59,0.03116745905969361,NB,LEGO Certified Store is now ONLINE! ✨,Find LEGO exclusive items here 🔥🔥🔥,"20230316_EDM_MAA KIDS_Bricks DF_Warm Up Day 3_NB List, 20230313_WL Insignia",,Thursday,Email
N/A,01GVCWE15GRCD9K082N4GMY2Q7,20230315_EDM_MAA KIDS_Bricks DF_Warm Up Day 2_NB,2023-03-15,10:30 AM,1420,0.09443631039531479,0.0014641288433382138,0.005856515373352855,0.007320644216691069,171,129,5,2,8,54,0.038028169014084505,NB,LEGO Certified Store is now ONLINE! ✨,Find LEGO exclusive items here 🔥🔥🔥,"20230315_EDM_MAA KIDS_Bricks DF_Warm Up Day 2_NB List, 20230313_WL Insignia",,Wednesday,Email
N/A,01GVCKG26JRWX3GFRRVXX8SWFP,20230314_EDM_MAA KIDS_Bricks DF_Warm Up Day 1_NB,2023-03-14,10:30 AM,936,0.232662192393736,0.012304250559284116,0.011185682326621925,0.0022371364653243847,261,208,14,11,10,42,0.04487179487179487,NB,LEGO Certified Store is now ONLINE! ✨,Find LEGO exclusive items here 🔥🔥🔥,"20230314_EDM_MAA KIDS_Bricks DF_Warm Up Day 1_NB List, 20230313_WL Insignia",,Tuesday,Email
