Date,Campaign ID,Campaign Name,Send Date,Send Time,Total Recipients,Open Rate,Click Rate,Unsubscribe Rate,Spam Complaints Rate,Total Opens,Unique Opens,Total Clicks,Unique Clicks,Total Unsubscribes,Bounces,Bounce Rate,Tags,Subject,Preview Text,List,Excluded List,Day of Week,Campaign Channel
N/A,01GVPRNBWMZT7QYJ68ND12D7R2,20230317_EDM_MAA SPORTS_Reebok DF_BOGO 30%_NB,2023-03-17,06:00 PM,91432,0.41877394636015325,0.003959131545338442,0.000925925925925926,0.0002554278416347382,14874,13116,178,124,29,60112,0.6574503456120395,NB,⏱️72 HOURS ONLY: 30% off on second item!,Add to cart and don't miss out!,20230317_EDM_MAA SPORTS_Reebok DF_BOGO 30%_NB_List,20230317_EDM_MAA SPORTS_Reebok DF_BOGO 30%_EB_List,Friday,Email
N/A,01GVMXYYDC4EYXYSMZV9E00PBS,20230319_EDM_MAA SPORTS_Reebok DF_Birthday Treats_EB_Testing MAA Kenna,2023-03-16,07:28 PM,18,0.5,0.05555555555555555,0.0,0.0,14,9,6,1,0,0,0.0,EB,Treat yourself on your special day 🎁,IDR 200k off* for you,Testing Voucher (MAA+Kenna),,Thursday,Email
N/A,01GVJ1P0VJ6XS0P6B20WBGSPW8,20230317_EDM_MAA SPORTS_Reebok DF_Birthday Treats_EB_Testing MAA 2,2023-03-15,02:11 PM,18,0.6666666666666666,0.0,0.0,0.0,21,12,0,0,0,0,0.0,EB,Treat yourself on your special day 🎁,IDR 200k off* for you,Testing Voucher (MAA+Kenna),,Wednesday,Email
N/A,01GVHS4G3SD9M6XQFXDNWM17S4,20230317_EDM_MAA SPORTS_Reebok DF_Birthday Treats_EB_Testing MAA 1,2023-03-15,11:42 AM,18,0.7222222222222222,0.0,0.0,0.0,45,13,0,0,0,0,0.0,EB,Treat yourself on your special day 🎁,IDR 200k off* for you,Testing Voucher (MAA+Kenna),,Wednesday,Email
N/A,01GVHQYF0F5F6MYB0T6GVNRVHX,20230317_EDM_MAA SPORTS_Reebok DF_Birthday Treats_EB_Testing Kenna,2023-03-15,11:36 AM,8,0.5,0.0,0.0,0.0,10,4,0,0,0,0,0.0,EB,Treat yourself on your special day 🎁,IDR 200k off* for you,Testing Voucher (Kenna),,Wednesday,Email
N/A,01GVHN46J696YS7BGSRYWC9SZN,20230317_EDM_MAA SPORTS_Reebok DF_Birthday Treats_EB_Testing MAA,2023-03-15,11:15 AM,18,0.6111111111111112,0.0,0.0,0.0,23,11,0,0,0,0,0.0,EB,Treat yourself on your special day 🎁,IDR 200k off* for you,Testing Voucher (MAA+Kenna),,Wednesday,Email
N/A,01GTX2ND71H0419MTWQMFA2M5V,20230310_EDM_MAA SPORTS_Reebok DF_Weekend Special | Buy 2 Get 20% Off_EB,2023-03-10,05:00 PM,1961,0.35294117647058826,0.007161125319693095,0.005626598465473146,0.0,813,690,16,14,11,6,0.0030596634370219276,EB,Your next outfit is sorted 💯,And get 20% while you're at it!,20230310_EDM_MAA SPORTS_Reebok DF_Weekend Special | Buy 2 Get 20% Off_EB List,,Friday,Email
N/A,01GV4QHFCPRS742YAC821B05V9,20230310_EDM_MAA SPORTS_Reebok DF_Weekend Special | Buy 2 Get 20% Off_NB,2023-03-10,05:00 PM,39970,0.4431463185431641,0.002590607776902954,0.002108043583166129,0.0018540624285678002,19266,17448,149,102,86,597,0.01493620215161371,NB,Your next outfit is sorted 💯,And get 20% while you're at it!,20230310_EDM_MAA SPORTS_Reebok DF_Weekend Special | Buy 2 Get 20% Off_NB List,20230310_EDM_MAA SPORTS_Reebok DF_Weekend Special | Buy 2 Get 20% Off_EB List,Friday,Email
N/A,01GTBCSPZ68B006A5TXC3EVYTK,20230303_EDM_MAA SPORTS_Reebok DF_3.3 Promo_EB,2023-03-03,05:00 PM,3467,0.19849100406268136,0.006964596633778294,0.0005803830528148578,0.0002901915264074289,813,684,37,24,2,21,0.006057109893279493,EB,It’s 3.3 - Time to stock up! 🎉,Add Classic style to your #OOTD,20230303_EDM_MAA SPORTS_Reebok DF_3.3 Promo_EB List,,Friday,Email
N/A,01GTJPC3TMCFQQC3CERQAZ1Z3A,20230303_EDM_MAA SPORTS_Reebok DF_3.3 Promo_NB,2023-03-03,05:00 PM,45711,0.1997093023255814,0.004025044722719142,0.000424865831842576,0.00031305903398926656,10222,8931,268,180,19,991,0.021679683227231957,NB,It’s 3.3 - Time to stock up! 🎉,Add Classic style to your #OOTD,20230303_EDM_MAA SPORTS_Reebok DF_3.3 Promo_NB List,20230303_EDM_MAA SPORTS_Reebok DF_3.3 Promo_EB List,Friday,Email
N/A,01GSPZW49N6RDYE139EHB84NZ4,20230224_EDM_MAA SPORTS_Reebok DF_Cash Rebate 200k_EB,2023-02-24,06:00 PM,3217,0.4368781094527363,0.004975124378109453,0.0006218905472636816,0.0003109452736318408,1597,1405,28,16,2,1,0.00031084861672365556,EB,ATTENTION! 72 hours left to enjoy Cashback 🛒,Time is ticking..,20230224_EDM_MAA SPORTS_Reebok DF_Cash Rebate 200k_EB List,,Friday,Email
N/A,01GT0TER1JV4JZ0VHJ7QJ5YFQB,20230224_EDM_MAA SPORTS_Reebok DF_Cash Rebate 200k_NB,2023-02-24,06:00 PM,43250,0.5205050973123262,0.0038693234476367007,0.0004633920296570899,0.00013901760889712696,24811,22465,261,167,22,90,0.0020809248554913293,EB,ATTENTION! 72 hours left to enjoy Cashback 🛒,Time is ticking..,20230224_EDM_MAA SPORTS_Reebok DF_Cash Rebate 200k_NB List,20230224_EDM_MAA SPORTS_Reebok DF_Cash Rebate 200k_EB List,Friday,Email
N/A,01GSF16XTA1E9KQ0YKYN1KZ12K,20230219_EDM_MAA SPORTS_Reebok DF_Birthday Treats Feb_EB,2023-02-19,10:00 AM,139,0.12949640287769784,0.014388489208633094,0.0,0.0,28,18,2,2,0,0,0.0,EB,Treat yourself on your special day 🎁,IDR 200k off* for you,20230215_EDM_MAA SPORTS_Reebok DF_Birthday Treats Feb_EB List,,Sunday,Email
N/A,01GSC90YM3Y02JA4KK15QC9ZR2,20230217_EDM_MAA SPORTS_Reebok DF_Weekend Special_EB,2023-02-17,07:30 PM,3243,0.47908273938642704,0.009606445615122404,0.0018593120545398203,0.0003098853424233034,1763,1546,42,31,6,16,0.004933703361085414,N/A,A gift for you to enjoy 🎁,Don't miss out,20230217_EDM_MAA SPORTS_Reebok DF_Weekend Special_EB_List,,Friday,Email
N/A,01GSFHW6BFA47RY4G8CCKC632H,20230217_EDM_MAA SPORTS_Reebok DF_Weekend Special_NB,2023-02-17,07:30 PM,36257,0.26619698853432794,0.00356402818068794,0.000359165630611963,8.288437629506838e-05,10766,9635,216,129,14,62,0.0017100146178668947,N/A,A gift for you to enjoy 🎁,Don't miss out,20230217_EDM_MAA SPORTS_Reebok DF_Weekend Special_NB List,20230217_EDM_MAA SPORTS_Reebok DF_Weekend Special_EB_List,Friday,Email
N/A,01GSF02J80WHDGKWF6D65R7DJC,20230219_EDM_MAA SPORTS_Reebok DF_Birthday Treats Feb_EB Test MAA Final,2023-02-17,01:30 PM,17,0.6470588235294118,0.058823529411764705,0.0,0.0,21,11,10,1,0,0,0.0,EB,Treat yourself on your special day 🎁,IDR 200k off* for you,Testing MAA,,Friday,Email
N/A,01GS7M52FS59VGMBANX8SE4CXA,20230219_EDM_MAA SPORTS_Reebok DF_Birthday Treats Feb_EB Test MAA 3,2023-02-17,01:10 PM,17,0.5882352941176471,0.058823529411764705,0.0,0.0,23,10,1,1,0,0,0.0,N/A,Treat yourself on your special day 🎁,IDR 200k off* for you,Testing MAA,,Friday,Email
N/A,01GS52WYT33HP194C0BWSN8H9Z,20230215_EDM_MAA SPORTS_Reebok DF_Birthday Treats Feb_EB Test MAA 2,2023-02-14,03:51 PM,17,0.5294117647058824,0.0,0.0,0.0,12,9,0,0,0,0,0.0,N/A,Treat yourself – you deserve it 🫰🏻,Just for you!,Testing MAA,,Tuesday,Email
