Date,Campaign ID,Campaign Name,Send Date,Send Time,Total Recipients,Open Rate,Click Rate,Unsubscribe Rate,Spam Complaints Rate,Total Opens,Unique Opens,Total Clicks,Unique Clicks,Total Unsubscribes,Bounces,Bounce Rate,Tags,Subject,Preview Text,List,Excluded List,Day of Week,Campaign Channel
N/A,01H16D3Z2PAAP3PXA7Q4WTFN5F,20230525_EDM_MAA FFW_LINEA DF_Lapsed Program_Testing MAA 2_EB,2023-05-24,03:14 PM,19,0.3684210526315789,0.0,0.0,0.0,18,7,0,0,0,0,0.0,EB,Hi there! 15% OFF Await You Inside 🤗,Look what we specially prepared for your style.,20230523_Testing MAA ALL,,Wednesday,Email
N/A,01H16AWZMF9K0S12DB6Q0WZNDM,20230525_EDM_MAA FFW_LINEA DF_Lapsed Program_Testing MAA_EB,2023-05-24,02:38 PM,19,0.42105263157894735,0.05263157894736842,0.0,0.0,17,8,10,1,0,0,0.0,EB,"Hi, There! 15% OFF Await You Inside 🤗",Look what we specially prepared for your style.,20230523_Testing MAA ALL,,Wednesday,Email
N/A,01H167WJZ4900Z9ZSKSPMKS6GV,20230525_EDM_MAA FFW_LINEA DF_Lapsed Program_Testing Internal+Mba memey 5_EB,2023-05-24,01:44 PM,11,0.45454545454545453,0.0,0.0,0.0,16,5,0,0,0,0,0.0,EB,"Hi There! It's Been Long, We're Glad to See You 🤗",Look what we specially prepared for your style.,20230523_Testing Internal + Mba memey,,Wednesday,Email
N/A,01H15RVT7RJTPP8XG1FNDRRA90,20230525_EDM_MAA FFW_LINEA DF_Lapsed Program_Testing Internal+Mba memey 4_EB,2023-05-24,09:21 AM,11,0.45454545454545453,0.0,0.0,0.0,12,5,0,0,0,0,0.0,EB,"Hi There! It's Been Long, We're Glad to See You 🤗",Look what we specially prepared for your style.,20230523_Testing Internal + Mba memey,,Wednesday,Email
N/A,01H15PC8EHKZM46K45Q4TD2A1F,20230525_EDM_MAA FFW_LINEA DF_Lapsed Program_Testing Internal+Mba memey 3_EB,2023-05-24,09:07 AM,11,0.45454545454545453,0.0,0.0,0.0,14,5,0,0,0,0,0.0,EB,"Hi There! It's Been Long, We're Glad to See You 🤗",Look what we specially prepared for your style.,20230523_Testing Internal + Mba memey,,Wednesday,Email
N/A,01H10TYFRJHCPD0CP5RT3R1NK4,20230523_EDM_MAA FFW_LINEA DF_Sunny Day_EB,2023-05-23,05:00 PM,701,0.4363376251788269,0.027181688125894134,0.0,0.0,396,305,22,19,0,2,0.0028530670470756064,EB,Extra Rp150.000 OFF for You,Pick your fit and get additional offers for your sunny day style!,20230523_EDM_MAA FFW_LINEA DF_Sunny Day_EB List Rev 2,,Tuesday,Email
N/A,01H13NCX39KA3Z7PD2EM13TRVC,20230523_EDM_MAA FFW_LINEA DF_Sunny Day_NB,2023-05-23,05:00 PM,149725,0.6413434064279548,0.003051371444248901,0.0022617621670090538,8.699085257727129e-05,120393,95843,658,456,353,284,0.0018968108198363666,NB,Extra Rp150.000 OFF for You,Pick your fit and get additional offers for your sunny day style!,20230523_EDM_MAA FFW_LINEA DF_Sunny Day_NB List Rev 2,20230523_EDM_MAA FFW_LINEA DF_Sunny Day_EB List Rev 2,Tuesday,Email
N/A,01H13EXRCM7YF2RGN7JB7S1PKD,20230525_EDM_MAA FFW_LINEA DF_Lapsed Program_Testing Internal+Mba memey 2_EB,2023-05-23,04:22 PM,11,0.36363636363636365,0.0,0.0,0.0,12,4,0,0,0,0,0.0,EB,"Hi There! It's Been Long, We're Glad to See You 🤗",Look what we specially prepared for your style.,20230523_Testing Internal + Mba memey,,Tuesday,Email
N/A,01H13AEGE944WYTQ18GNWNG8GF,20230525_EDM_MAA FFW_LINEA DF_Lapsed Program_Testing Internal+Mba memey_EB,2023-05-23,11:46 AM,11,0.45454545454545453,0.09090909090909091,0.0,0.0,11,5,1,1,0,0,0.0,EB,"Hi There! It's Been Long, We're Glad to See You 🤗",Look what we specially prepared for your style.,20230523_Testing Internal + Mba memey,,Tuesday,Email
N/A,01H139SCJ66QE732MR2D6KGVSM,20230525_EDM_MAA FFW_LINEA DF_Lapsed Program_Testing Internal_EB,2023-05-23,10:19 AM,8,0.375,0.0,0.0,0.0,13,3,0,0,0,0,0.0,EB,"Hi There! It's Been Long, We're Glad to See You 🤗",Look what we specially prepared for your style.,20230523_Testing Internal,,Tuesday,Email
